year,month,flat_type,block,street_name,storey_range,min_storey,max_storey,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,uniqueID
2015,1,5,106B,DEPOT RD,19 TO 21,19,21,115,Improved,2000,84,710888,152477
2015,1,5,95,HAVELOCK RD,07 TO 09,7,9,118,Improved,1983,67,760000,152478
2015,1,5,95,HAVELOCK RD,10 TO 12,10,12,118,Improved,1983,67,780000,152479
2015,1,5,82,REDHILL LANE,16 TO 18,16,18,124,Improved,1996,80,803888,152480
2015,1,5,119B,KIM TIAN RD,28 TO 30,28,30,110,Improved,2002,86,805000,152481
2015,1,5,75C,REDHILL RD,04 TO 06,4,6,115,Improved,2007,91,820000,152482
2015,1,5,75C,REDHILL RD,07 TO 09,7,9,115,Improved,2007,91,840000,152483
2015,1,5,121,KIM TIAN PL,16 TO 18,16,18,115,Improved,2001,85,842000,152484
2015,1,5,2C,BOON TIONG RD,28 TO 30,28,30,115,Improved,2001,85,915000,152485
2015,1,3,109,GANGSA RD,01 TO 03,1,3,64,Simplified,1988,72,310000,152486
2015,1,3,142,PETIR RD,10 TO 12,10,12,73,Model A,1988,72,315000,152487
2015,1,3,251,BANGKIT RD,10 TO 12,10,12,73,Model A,1988,73,328000,152488
2015,1,4,409,SAUJANA RD,01 TO 03,1,3,106,Model A,1989,73,297000,152489
2015,1,4,208,PETIR RD,01 TO 03,1,3,104,Model A,1988,72,320000,152490
2015,1,4,435,BT PANJANG RING RD,04 TO 06,4,6,84,Simplified,1988,72,333000,152491
2015,1,4,412,SAUJANA RD,07 TO 09,7,9,104,Model A,1988,72,345888,152492
2015,1,4,466,SEGAR RD,07 TO 09,7,9,90,Premium Apartment,2002,86,355000,152493
2015,1,4,140,PETIR RD,04 TO 06,4,6,104,Model A,1988,72,356000,152494
2015,1,4,123,PENDING RD,01 TO 03,1,3,103,Model A,1988,72,365000,152495
2015,1,4,402,FAJAR RD,04 TO 06,4,6,104,Model A,1988,72,365000,152496
2015,1,4,207,PETIR RD,10 TO 12,10,12,104,Model A,1988,72,372000,152497
2015,1,4,520,JELAPANG RD,16 TO 18,16,18,102,Model A,1998,82,375000,152498
2015,1,4,523,JELAPANG RD,10 TO 12,10,12,103,Model A,1998,82,375000,152499
2015,1,4,615,BT PANJANG RING RD,10 TO 12,10,12,90,Model A,2002,86,378000,152500
2015,1,4,609,BT PANJANG RING RD,13 TO 15,13,15,90,Model A,2001,85,390000,152501
2015,1,4,404,FAJAR RD,10 TO 12,10,12,107,Model A,1988,72,395000,152502
2015,1,4,631,SENJA RD,04 TO 06,4,6,90,Premium Apartment,2004,88,420000,152503
2015,1,4,629,SENJA RD,22 TO 24,22,24,93,Premium Apartment,2004,88,460000,152504
2015,1,4,629,SENJA RD,28 TO 30,28,30,90,Premium Apartment,2004,88,460000,152505
2015,1,5,440,FAJAR RD,01 TO 03,1,3,120,Improved,1997,81,387000,152506
2015,1,5,204,PETIR RD,07 TO 09,7,9,122,Improved,1988,72,415000,152507
2015,1,5,506,JELAPANG RD,01 TO 03,1,3,121,Improved,1998,82,416500,152508
2015,1,5,136,PETIR RD,04 TO 06,4,6,122,Improved,1988,72,420000,152509
2015,1,5,652,SENJA LINK,07 TO 09,7,9,111,Premium Apartment,2001,85,425000,152510
2015,1,5,620,BT PANJANG RING RD,01 TO 03,1,3,111,Improved,2001,85,435888,152511
2015,1,5,656,SENJA RD,01 TO 03,1,3,110,Premium Apartment,2001,85,438000,152512
2015,1,5,448,BT PANJANG RING RD,13 TO 15,13,15,120,Improved,1997,81,440000,152513
2015,1,5,506,JELAPANG RD,10 TO 12,10,12,121,Improved,1998,82,440000,152514
2015,1,5,507,JELAPANG RD,10 TO 12,10,12,121,Improved,1998,82,440000,152515
2015,1,5,625,SENJA RD,04 TO 06,4,6,110,Premium Apartment,2004,88,450000,152516
2015,1,5,623,SENJA RD,16 TO 18,16,18,111,Improved,2001,85,470000,152517
2015,1,5,656,SENJA RD,07 TO 09,7,9,110,Premium Apartment,2001,85,473000,152518
2015,1,5,610,SENJA RD,13 TO 15,13,15,111,Improved,2002,86,492000,152519
2015,1,5,610,SENJA RD,10 TO 12,10,12,110,Improved,2002,86,500000,152520
2015,1,5,611,BT PANJANG RING RD,13 TO 15,13,15,111,Improved,2002,86,508000,152521
2015,1,5,627,SENJA RD,22 TO 24,22,24,110,Premium Apartment,2004,88,515000,152522
2015,1,5,626,SENJA RD,28 TO 30,28,30,110,Premium Apartment,2005,89,517000,152523
2015,1,5,608,SENJA RD,13 TO 15,13,15,110,Improved,2001,85,538000,152524
2015,1,5,182,JELEBU RD,07 TO 09,7,9,110,Premium Apartment,2003,87,595000,152525
2015,1,5,606,SENJA RD,07 TO 09,7,9,120,Improved,1999,83,605999,152526
2015,1,EXECUTIVE,478,SEGAR RD,10 TO 12,10,12,128,Premium Apartment,2003,87,450000,152527
2015,1,EXECUTIVE,470,SEGAR RD,10 TO 12,10,12,132,Premium Apartment,2002,86,480000,152528
2015,1,EXECUTIVE,466,SEGAR RD,13 TO 15,13,15,133,Premium Apartment,2002,86,515000,152529
2015,1,EXECUTIVE,124,PENDING RD,04 TO 06,4,6,144,Maisonette,1988,72,540000,152530
2015,1,EXECUTIVE,653,SENJA LINK,07 TO 09,7,9,130,Premium Apartment,2001,85,555000,152531
2015,1,EXECUTIVE,135,CASHEW RD,04 TO 06,4,6,146,Maisonette,1988,72,590000,152532
2015,1,EXECUTIVE,184,JELEBU RD,16 TO 18,16,18,124,Premium Apartment,2003,87,688888,152533
2015,1,EXECUTIVE,183,JELEBU RD,13 TO 15,13,15,124,Premium Apartment,2003,87,710000,152534
2015,1,EXECUTIVE,543,JELAPANG RD,07 TO 09,7,9,142,Maisonette,1999,83,768000,152535
2015,1,4,1,TOH YI DR,10 TO 12,10,12,104,Model A,1988,72,690888,152536
2015,1,5,5,FARRER RD,04 TO 06,4,6,123,Standard,1974,58,855000,152537
2015,1,3,34,UPP CROSS ST,16 TO 18,16,18,65,Improved,1975,59,445000,152538
2015,1,3,3,TG PAGAR PLAZA,13 TO 15,13,15,59,Improved,1977,61,452888,152539
2015,1,3,538,UPP CROSS ST,10 TO 12,10,12,68,Improved,1978,62,455000,152540
2015,1,3,532,UPP CROSS ST,13 TO 15,13,15,68,Improved,1980,64,540000,152541
2015,1,4,53,CHIN SWEE RD,19 TO 21,19,21,77,Improved,1974,58,493000,152542
2015,1,4,1A,CANTONMENT RD,19 TO 21,19,21,95,Type S1,2011,95,818000,152543
2015,1,4,1F,CANTONMENT RD,22 TO 24,22,24,96,Type S1,2011,95,830000,152544
2015,1,4,1C,CANTONMENT RD,34 TO 36,34,36,95,Type S1,2011,95,835000,152545
2015,1,4,1A,CANTONMENT RD,22 TO 24,22,24,97,Type S1,2011,95,838000,152546
2015,1,4,1C,CANTONMENT RD,22 TO 24,22,24,96,Type S1,2011,95,842000,152547
2015,1,4,1A,CANTONMENT RD,34 TO 36,34,36,93,Type S1,2011,95,850000,152548
2015,1,4,1B,CANTONMENT RD,46 TO 48,46,48,96,Type S1,2011,95,910000,152549
2015,1,4,1A,CANTONMENT RD,46 TO 48,46,48,97,Type S1,2011,95,955000,152550
2015,1,5,1E,CANTONMENT RD,04 TO 06,4,6,106,Type S2,2011,95,918000,152551
2015,1,5,1C,CANTONMENT RD,31 TO 33,31,33,106,Type S2,2011,95,980000,152552
2015,1,3,5,TECK WHYE AVE,01 TO 03,1,3,79,Model A,1984,68,295000,152553
2015,1,4,15,TECK WHYE LANE,01 TO 03,1,3,92,New Generation,1979,63,320000,152554
2015,1,4,459,CHOA CHU KANG AVE 4,07 TO 09,7,9,103,Premium Apartment,2000,84,323888,152555
2015,1,4,206,CHOA CHU KANG CTRL,01 TO 03,1,3,104,Model A,1989,73,325000,152556
2015,1,4,690A,CHOA CHU KANG CRES,04 TO 06,4,6,90,Model A,2003,87,330000,152557
2015,1,4,20,TECK WHYE LANE,04 TO 06,4,6,91,New Generation,1981,65,330000,152558
2015,1,4,295,CHOA CHU KANG AVE 2,04 TO 06,4,6,104,Model A,1990,74,340000,152559
2015,1,4,110,TECK WHYE LANE,01 TO 03,1,3,103,Model A,1989,73,343000,152560
2015,1,4,409,CHOA CHU KANG AVE 3,01 TO 03,1,3,104,Model A,1992,76,345000,152561
2015,1,4,688A,CHOA CHU KANG DR,19 TO 21,19,21,91,Model A,2002,86,345000,152562
2015,1,4,485A,CHOA CHU KANG AVE 5,04 TO 06,4,6,100,Model A,1999,83,350000,152563
2015,1,4,16,TECK WHYE LANE,10 TO 12,10,12,92,New Generation,1979,63,350000,152564
2015,1,4,103,TECK WHYE LANE,07 TO 09,7,9,104,Model A,1989,73,355000,152565
2015,1,4,687A,CHOA CHU KANG DR,16 TO 18,16,18,90,Model A,2002,86,358000,152566
2015,1,4,295,CHOA CHU KANG AVE 2,01 TO 03,1,3,109,Model A,1990,74,360000,152567
2015,1,4,407,CHOA CHU KANG AVE 3,10 TO 12,10,12,106,Model A,1993,77,360000,152568
2015,1,4,160,JLN TECK WHYE,13 TO 15,13,15,102,Model A,1998,82,360000,152569
2015,1,4,686C,CHOA CHU KANG CRES,16 TO 18,16,18,85,Model A2,2002,86,365000,152570
2015,1,4,670A,CHOA CHU KANG CRES,04 TO 06,4,6,101,Premium Apartment,1999,83,365000,152571
2015,1,4,114,TECK WHYE LANE,10 TO 12,10,12,103,Model A,1989,73,370000,152572
2015,1,4,238,CHOA CHU KANG CTRL,01 TO 03,1,3,105,Model A,1990,74,371000,152573
2015,1,4,202,CHOA CHU KANG AVE 1,04 TO 06,4,6,104,Model A,1989,73,375000,152574
2015,1,4,296A,CHOA CHU KANG AVE 2,07 TO 09,7,9,102,Premium Apartment,1999,83,375000,152575
2015,1,4,616,CHOA CHU KANG ST 62,04 TO 06,4,6,108,Model A,1996,80,375000,152576
2015,1,4,155,JLN TECK WHYE,10 TO 12,10,12,100,Model A,1997,81,375000,152577
2015,1,4,402,CHOA CHU KANG AVE 3,07 TO 09,7,9,104,Model A,1993,77,376000,152578
2015,1,4,422,CHOA CHU KANG AVE 4,07 TO 09,7,9,104,Model A,1992,76,380000,152579
2015,1,4,296,CHOA CHU KANG AVE 2,13 TO 15,13,15,102,Premium Apartment,1999,83,380000,152580
2015,1,4,226,CHOA CHU KANG CTRL,04 TO 06,4,6,104,Model A,1993,77,380000,152581
2015,1,4,472,CHOA CHU KANG AVE 3,13 TO 15,13,15,101,Model A,1999,83,385000,152582
2015,1,4,673,CHOA CHU KANG CRES,07 TO 09,7,9,103,Premium Apartment,1999,83,385000,152583
2015,1,4,410,CHOA CHU KANG AVE 3,10 TO 12,10,12,104,Model A,1992,76,392000,152584
2015,1,4,406,CHOA CHU KANG AVE 3,13 TO 15,13,15,104,Model A,1993,77,393000,152585
2015,1,4,788,CHOA CHU KANG NTH 6,10 TO 12,10,12,111,Model A,1997,81,412000,152586
2015,1,4,631,CHOA CHU KANG NTH 6,04 TO 06,4,6,113,Premium Apartment,1998,82,510000,152587
2015,1,4,641,CHOA CHU KANG ST 64,10 TO 12,10,12,100,Premium Apartment,1998,82,515000,152588
2015,1,5,765,CHOA CHU KANG NTH 5,04 TO 06,4,6,123,Improved,1996,80,423000,152589
2015,1,5,473,CHOA CHU KANG AVE 3,07 TO 09,7,9,120,Improved,1999,83,430000,152590
2015,1,5,691B,CHOA CHU KANG CRES,16 TO 18,16,18,110,Improved,2003,87,430000,152591
2015,1,5,14,TECK WHYE LANE,13 TO 15,13,15,119,Improved,1979,63,430000,152592
2015,1,5,689A,CHOA CHU KANG DR,16 TO 18,16,18,110,Improved,2002,86,434000,152593
2015,1,5,760,CHOA CHU KANG NTH 5,01 TO 03,1,3,128,Improved,1995,79,435000,152594
2015,1,5,102,TECK WHYE LANE,07 TO 09,7,9,121,Improved,1989,73,438000,152595
2015,1,5,509,CHOA CHU KANG ST 51,13 TO 15,13,15,133,Model A,1995,79,442500,152596
2015,1,5,763,CHOA CHU KANG NTH 5,01 TO 03,1,3,119,Improved,1996,80,450000,152597
2015,1,5,503,CHOA CHU KANG ST 51,07 TO 09,7,9,131,Model A,1995,79,450000,152598
2015,1,5,474,CHOA CHU KANG AVE 3,13 TO 15,13,15,120,Improved,1999,83,460000,152599
2015,1,5,441,CHOA CHU KANG AVE 4,04 TO 06,4,6,126,Improved,1993,77,470000,152600
2015,1,5,502,CHOA CHU KANG ST 51,13 TO 15,13,15,128,Improved,1995,79,470000,152601
2015,1,5,471,CHOA CHU KANG AVE 3,07 TO 09,7,9,121,Improved,1999,83,480000,152602
2015,1,EXECUTIVE,282,CHOA CHU KANG AVE 3,13 TO 15,13,15,144,Apartment,1992,76,540000,152603
2015,1,EXECUTIVE,287,CHOA CHU KANG AVE 2,04 TO 06,4,6,146,Maisonette,1990,74,542000,152604
2015,1,EXECUTIVE,690B,CHOA CHU KANG CRES,22 TO 24,22,24,125,Apartment,2003,87,563000,152605
2015,1,EXECUTIVE,457,CHOA CHU KANG AVE 4,13 TO 15,13,15,142,Premium Apartment,2000,84,565000,152606
2015,1,EXECUTIVE,757,CHOA CHU KANG NTH 5,07 TO 09,7,9,147,Apartment,1995,79,575000,152607
2015,1,EXECUTIVE,208,CHOA CHU KANG CTRL,01 TO 03,1,3,149,Maisonette,1989,73,582000,152608
2015,1,EXECUTIVE,163,JLN TECK WHYE,04 TO 06,4,6,140,Apartment,1998,82,590000,152609
2015,1,EXECUTIVE,604,CHOA CHU KANG ST 62,07 TO 09,7,9,147,Maisonette,1996,80,620000,152610
2015,1,3,513,WEST COAST RD,04 TO 06,4,6,68,New Generation,1980,64,285000,152611
2015,1,3,513,WEST COAST RD,01 TO 03,1,3,68,New Generation,1980,64,286000,152612
2015,1,3,346,CLEMENTI AVE 5,04 TO 06,4,6,67,New Generation,1979,63,295000,152613
2015,1,3,354,CLEMENTI AVE 2,04 TO 06,4,6,67,New Generation,1979,63,305000,152614
2015,1,3,515,WEST COAST RD,01 TO 03,1,3,68,New Generation,1980,64,310000,152615
2015,1,3,703,WEST COAST RD,10 TO 12,10,12,67,New Generation,1980,64,318800,152616
2015,1,3,602,CLEMENTI WEST ST 1,04 TO 06,4,6,67,New Generation,1979,63,332000,152617
2015,1,3,351,CLEMENTI AVE 2,10 TO 12,10,12,67,New Generation,1978,62,338000,152618
2015,1,3,429,CLEMENTI AVE 3,04 TO 06,4,6,67,New Generation,1978,62,340000,152619
2015,1,3,304,CLEMENTI AVE 4,07 TO 09,7,9,67,New Generation,1979,63,340000,152620
2015,1,3,307,CLEMENTI AVE 4,04 TO 06,4,6,67,New Generation,1979,63,345000,152621
2015,1,3,308,CLEMENTI AVE 4,10 TO 12,10,12,67,New Generation,1980,64,345000,152622
2015,1,3,374,CLEMENTI AVE 4,01 TO 03,1,3,68,New Generation,1981,65,355000,152623
2015,1,3,434,CLEMENTI AVE 3,04 TO 06,4,6,82,New Generation,1978,62,371000,152624
2015,1,3,346,CLEMENTI AVE 5,10 TO 12,10,12,67,New Generation,1979,63,375000,152625
2015,1,3,729,CLEMENTI WEST ST 2,07 TO 09,7,9,82,New Generation,1983,67,385000,152626
2015,1,3,331,CLEMENTI AVE 2,10 TO 12,10,12,67,New Generation,1978,62,399000,152627
2015,1,4,511,WEST COAST DR,10 TO 12,10,12,92,New Generation,1978,62,435000,152628
2015,1,4,318,CLEMENTI AVE 4,01 TO 03,1,3,91,New Generation,1979,63,532000,152629
2015,1,4,318,CLEMENTI AVE 4,04 TO 06,4,6,91,New Generation,1979,63,552000,152630
2015,1,5,605,CLEMENTI WEST ST 1,07 TO 09,7,9,119,Improved,1979,63,595000,152631
2015,1,5,342,CLEMENTI AVE 5,07 TO 09,7,9,121,Improved,1979,63,675000,152632
2015,1,2,43,CIRCUIT RD,04 TO 06,4,6,42,Standard,1971,55,235000,152633
2015,1,2,109,ALJUNIED CRES,04 TO 06,4,6,45,Improved,1986,70,260000,152634
2015,1,3,82,MACPHERSON LANE,01 TO 03,1,3,61,Standard,1968,52,210000,152635
2015,1,3,58,CIRCUIT RD,04 TO 06,4,6,56,Standard,1969,53,258000,152636
2015,1,3,61,CIRCUIT RD,01 TO 03,1,3,61,Standard,1969,53,270000,152637
2015,1,3,20,BALAM RD,04 TO 06,4,6,60.3,Standard,1967,51,275000,152638
2015,1,3,93,PAYA LEBAR WAY,07 TO 09,7,9,58,Improved,1972,56,275000,152639
2015,1,3,25,EUNOS CRES,04 TO 06,4,6,59,Improved,1977,61,280000,152640
2015,1,3,23,BALAM RD,07 TO 09,7,9,60.3,Standard,1967,51,282000,152641
2015,1,3,25,EUNOS CRES,01 TO 03,1,3,59,Improved,1977,61,298000,152642
2015,1,3,25,EUNOS CRES,04 TO 06,4,6,59,Improved,1977,61,298000,152643
2015,1,3,21,EUNOS CRES,01 TO 03,1,3,66,Improved,1982,66,300000,152644
2015,1,3,9,HAIG RD,01 TO 03,1,3,59,Improved,1976,60,313000,152645
2015,1,3,16,EUNOS CRES,10 TO 12,10,12,59,Improved,1977,61,318000,152646
2015,1,3,102,ALJUNIED CRES,10 TO 12,10,12,67,New Generation,1978,62,320000,152647
2015,1,3,31,BALAM RD,07 TO 09,7,9,68,New Generation,1985,69,330000,152648
2015,1,3,126,GEYLANG EAST AVE 1,01 TO 03,1,3,77,Model A,1983,67,340000,152649
2015,1,3,109,ALJUNIED CRES,10 TO 12,10,12,60,Improved,1986,70,358888,152650
2015,1,3,45,SIMS DR,07 TO 09,7,9,76,Improved,1977,61,363888,152651
2015,1,3,10,HAIG RD,04 TO 06,4,6,65,Improved,1976,60,385000,152652
2015,1,3,22,HAIG RD,01 TO 03,1,3,74,New Generation,1981,65,403888,152653
2015,1,3,34,CASSIA CRES,10 TO 12,10,12,68,New Generation,1981,65,410000,152654
2015,1,3,34,EUNOS CRES,16 TO 18,16,18,60,Model A,2006,90,475000,152655
2015,1,4,44,SIMS DR,01 TO 03,1,3,88,Improved,1975,59,380000,152656
2015,1,4,44,SIMS DR,04 TO 06,4,6,88,Improved,1975,59,398000,152657
2015,1,4,352,UBI AVE 1,07 TO 09,7,9,104,Model A,1989,73,425000,152658
2015,1,4,11,EUNOS CRES,07 TO 09,7,9,91,New Generation,1977,61,480000,152659
2015,1,4,11,HAIG RD,10 TO 12,10,12,92,New Generation,1976,60,555500,152660
2015,1,4,67,CIRCUIT RD,01 TO 03,1,3,122,Adjoined flat,1969,53,575000,152661
2015,1,4,28,CASSIA CRES,07 TO 09,7,9,102,Model A,1998,82,678000,152662
2015,1,5,125,ALJUNIED RD,01 TO 03,1,3,121,Improved,1983,67,525000,152663
2015,1,5,123,PAYA LEBAR WAY,19 TO 21,19,21,118,Improved,1980,64,590000,152664
2015,1,5,6,HAIG RD,10 TO 12,10,12,115,Improved,1976,60,672000,152665
2015,1,5,5,PINE CL,01 TO 03,1,3,111,Improved,2000,84,788000,152666
2015,1,5,45,JLN TIGA,16 TO 18,16,18,110,Improved,2005,89,790000,152667
2015,1,3,22,HOUGANG AVE 3,01 TO 03,1,3,73,New Generation,1978,62,262000,152668
2015,1,3,2,HOUGANG AVE 3,07 TO 09,7,9,59,Improved,1975,59,268000,152669
2015,1,3,530,HOUGANG AVE 6,01 TO 03,1,3,70,Simplified,1986,71,280000,152670
2015,1,3,307,HOUGANG AVE 5,01 TO 03,1,3,67,New Generation,1983,67,288500,152671
2015,1,3,121,HOUGANG AVE 1,01 TO 03,1,3,67,New Generation,1982,66,290000,152672
2015,1,3,309,HOUGANG AVE 5,01 TO 03,1,3,67,New Generation,1982,66,294000,152673
2015,1,3,317,HOUGANG AVE 7,07 TO 09,7,9,67,New Generation,1983,67,298000,152674
2015,1,3,242,HOUGANG ST 22,04 TO 06,4,6,67,New Generation,1984,68,300000,152675
2015,1,3,327,HOUGANG AVE 5,07 TO 09,7,9,67,New Generation,1983,67,300000,152676
2015,1,3,328,HOUGANG AVE 5,10 TO 12,10,12,67,New Generation,1983,67,300000,152677
2015,1,3,644,HOUGANG AVE 8,07 TO 09,7,9,60,Improved,1987,71,300000,152678
2015,1,3,335,HOUGANG AVE 7,04 TO 06,4,6,67,New Generation,1985,69,310000,152679
2015,1,3,501,HOUGANG AVE 8,04 TO 06,4,6,64,Simplified,1986,70,311000,152680
2015,1,3,328,HOUGANG AVE 5,10 TO 12,10,12,67,New Generation,1983,67,313000,152681
2015,1,3,303,HOUGANG AVE 5,01 TO 03,1,3,74,Model A,1983,67,315000,152682
2015,1,3,323,HOUGANG AVE 5,04 TO 06,4,6,67,New Generation,1982,66,315000,152683
2015,1,3,619,HOUGANG AVE 8,07 TO 09,7,9,69,Improved,1985,69,318000,152684
2015,1,3,17,HOUGANG AVE 3,07 TO 09,7,9,73,New Generation,1978,62,320000,152685
2015,1,3,412,HOUGANG AVE 10,01 TO 03,1,3,67,New Generation,1985,69,322000,152686
2015,1,3,327,HOUGANG AVE 5,04 TO 06,4,6,82,New Generation,1983,67,330000,152687
2015,1,3,154,HOUGANG ST 11,10 TO 12,10,12,67,New Generation,1984,68,335000,152688
2015,1,3,301,HOUGANG AVE 5,01 TO 03,1,3,74,Model A,1983,67,340000,152689
2015,1,4,138,LOR AH SOO,07 TO 09,7,9,103,Model A,1984,68,362888,152690
2015,1,4,636,HOUGANG AVE 8,13 TO 15,13,15,84,Simplified,1987,71,368000,152691
2015,1,4,242,HOUGANG ST 22,01 TO 03,1,3,93,New Generation,1984,68,370000,152692
2015,1,4,943,HOUGANG ST 92,01 TO 03,1,3,104,Model A,1998,82,370000,152693
2015,1,4,690,HOUGANG ST 61,07 TO 09,7,9,84,Simplified,1987,71,371000,152694
2015,1,4,514,HOUGANG AVE 10,04 TO 06,4,6,84,Simplified,1986,70,378000,152695
2015,1,4,603,HOUGANG AVE 4,10 TO 12,10,12,84,Simplified,1985,69,378000,152696
2015,1,4,606,HOUGANG AVE 4,01 TO 03,1,3,84,Simplified,1985,69,380000,152697
2015,1,4,970,HOUGANG ST 91,04 TO 06,4,6,101,Model A,1999,83,390000,152698
2015,1,4,566,HOUGANG ST 51,04 TO 06,4,6,107,Model A,1992,76,398000,152699
2015,1,4,310,HOUGANG AVE 5,07 TO 09,7,9,98,New Generation,1984,68,400000,152700
2015,1,4,699C,HOUGANG ST 52,01 TO 03,1,3,100,Model A,1998,82,402888,152701
2015,1,4,111,HOUGANG AVE 1,04 TO 06,4,6,95,New Generation,1983,67,405000,152702
2015,1,4,436,HOUGANG AVE 8,04 TO 06,4,6,103,Model A,1990,74,405000,152703
2015,1,4,696,HOUGANG ST 61,07 TO 09,7,9,104,Model A,1987,71,406000,152704
2015,1,4,363,HOUGANG AVE 5,07 TO 09,7,9,104,Model A,1992,76,415000,152705
2015,1,4,916,HOUGANG AVE 9,10 TO 12,10,12,100,Model A,1998,82,418000,152706
2015,1,4,506,HOUGANG AVE 8,07 TO 09,7,9,103,Model A,1987,71,421000,152707
2015,1,4,636,HOUGANG AVE 8,07 TO 09,7,9,105,Model A,1987,71,425000,152708
2015,1,4,134,LOR AH SOO,07 TO 09,7,9,103,Model A,1984,68,428000,152709
2015,1,4,456,HOUGANG AVE 10,04 TO 06,4,6,104,Model A,1992,76,430000,152710
2015,1,4,463,HOUGANG AVE 10,04 TO 06,4,6,106,Model A,1992,76,445000,152711
2015,1,4,438,HOUGANG AVE 8,01 TO 03,1,3,105,Model A,1990,74,445000,152712
2015,1,4,220,HOUGANG ST 21,07 TO 09,7,9,106,Model A,1992,76,530000,152713
2015,1,5,540,HOUGANG AVE 8,07 TO 09,7,9,121,Improved,1989,73,425000,152714
2015,1,5,976,HOUGANG ST 91,04 TO 06,4,6,120,Improved,1999,83,478000,152715
2015,1,5,699A,HOUGANG ST 52,01 TO 03,1,3,121,Improved,1999,83,493000,152716
2015,1,5,567,HOUGANG ST 51,10 TO 12,10,12,117,Improved,1997,81,522000,152717
2015,1,5,924,HOUGANG AVE 9,07 TO 09,7,9,120,Improved,1998,82,528000,152718
2015,1,5,466,HOUGANG AVE 8,04 TO 06,4,6,124,Improved,1992,76,600000,152719
2015,1,5,837,HOUGANG CTRL,07 TO 09,7,9,117,Improved,1997,81,640888,152720
2015,1,EXECUTIVE,967,HOUGANG AVE 9,01 TO 03,1,3,137,Apartment,1999,83,554000,152721
2015,1,EXECUTIVE,357,HOUGANG AVE 7,01 TO 03,1,3,148,Maisonette,1985,69,588000,152722
2015,1,EXECUTIVE,577,HOUGANG AVE 4,07 TO 09,7,9,140,Apartment,1997,81,595000,152723
2015,1,EXECUTIVE,633,HOUGANG AVE 8,01 TO 03,1,3,148,Maisonette,1987,71,597000,152724
2015,1,EXECUTIVE,577,HOUGANG AVE 4,07 TO 09,7,9,139,Apartment,1997,81,625000,152725
2015,1,EXECUTIVE,446,HOUGANG AVE 8,04 TO 06,4,6,148,Maisonette,1991,75,630000,152726
2015,1,EXECUTIVE,455,HOUGANG AVE 10,07 TO 09,7,9,148,Maisonette,1992,76,665000,152727
2015,1,EXECUTIVE,712,HOUGANG AVE 2,10 TO 12,10,12,156,Maisonette,1986,70,680000,152728
2015,1,EXECUTIVE,851,HOUGANG CTRL,10 TO 12,10,12,137,Apartment,1997,81,780000,152729
2015,1,3,33,TEBAN GDNS RD,01 TO 03,1,3,77,Improved,1977,61,270000,152730
2015,1,3,43,TEBAN GDNS RD,01 TO 03,1,3,68,New Generation,1985,69,275000,152731
2015,1,3,257,JURONG EAST ST 24,01 TO 03,1,3,67,New Generation,1983,67,280000,152732
2015,1,3,264,JURONG EAST ST 24,10 TO 12,10,12,68,New Generation,1983,67,295000,152733
2015,1,3,231,JURONG EAST ST 21,04 TO 06,4,6,67,New Generation,1981,65,300500,152734
2015,1,3,244,JURONG EAST ST 24,04 TO 06,4,6,67,New Generation,1983,67,306000,152735
2015,1,3,110,JURONG EAST ST 13,04 TO 06,4,6,68,New Generation,1982,66,316000,152736
2015,1,3,208,JURONG EAST ST 21,01 TO 03,1,3,67,New Generation,1982,66,320000,152737
2015,1,3,102,JURONG EAST ST 13,07 TO 09,7,9,68,New Generation,1982,66,360000,152738
2015,1,3,102,JURONG EAST ST 13,07 TO 09,7,9,68,New Generation,1982,66,370000,152739
2015,1,3,302,JURONG EAST ST 32,13 TO 15,13,15,84,New Generation,1983,67,380000,152740
2015,1,3,210,JURONG EAST ST 21,01 TO 03,1,3,82,New Generation,1983,67,390000,152741
2015,1,4,304,JURONG EAST ST 32,01 TO 03,1,3,99,New Generation,1983,67,342000,152742
2015,1,4,65,TEBAN GDNS RD,16 TO 18,16,18,91,Model A,2003,87,382000,152743
2015,1,4,236,JURONG EAST ST 21,07 TO 09,7,9,95,New Generation,1982,66,410000,152744
2015,1,4,229,JURONG EAST ST 21,04 TO 06,4,6,91,New Generation,1981,65,415000,152745
2015,1,4,208,JURONG EAST ST 21,01 TO 03,1,3,99,New Generation,1982,66,445888,152746
2015,1,4,321,JURONG EAST ST 31,04 TO 06,4,6,104,Model A,1984,68,448000,152747
2015,1,4,265,TOH GUAN RD,04 TO 06,4,6,101,Model A,1998,82,500000,152748
2015,1,4,268,TOH GUAN RD,16 TO 18,16,18,102,Model A,1999,83,525000,152749
2015,1,5,407,PANDAN GDNS,07 TO 09,7,9,104,Standard,1979,63,390000,152750
2015,1,5,240,JURONG EAST ST 21,04 TO 06,4,6,123,Improved,1982,66,520000,152751
2015,1,5,276,TOH GUAN RD,10 TO 12,10,12,121,Improved,1998,82,580888,152752
2015,1,5,272,TOH GUAN RD,13 TO 15,13,15,121,Improved,1999,83,585000,152753
2015,1,5,269,TOH GUAN RD,19 TO 21,19,21,121,Improved,1999,83,625000,152754
2015,1,EXECUTIVE,216,JURONG EAST ST 21,10 TO 12,10,12,148,Maisonette,1985,69,678000,152755
2015,1,3,186,BOON LAY AVE,10 TO 12,10,12,59,Improved,1975,59,248000,152756
